"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSRNOG00000026462",1101.2356524286,0.303113384641652,0.094172552726763,3.21870200886579,0.00128772231155901,0.0162936042672642
"ENSRNOG00000012346",2236.3158802827,-0.0173341558729224,0.0467016345953618,-0.371168076302065,0.710512348916388,0.884883034845251
"ENSRNOG00000013202",225.99639637801,0.143757135236873,0.0889352391777652,1.61642490160204,0.106002478062776,0.345917868471099
"ENSRNOG00000055111",876.693373767564,0.312172750367709,0.0795190537915009,3.92576037418939,8.6456191869266e-05,0.00186821163956461
"ENSRNOG00000013304",30.7415707317931,0.753116835244983,0.226563366523659,3.32408917999697,0.000887078240087073,0.0121982422043378
"ENSRNOG00000013422",1064.21282075506,-0.00051776449755534,0.0631381789653808,-0.00820049779768331,0.993457022750281,0.998013881052548
"ENSRNOG00000013791",684.007551732088,0.336090803003916,0.0602024714844302,5.58267451014593,2.36847758445547e-08,1.64202110034827e-06
"ENSRNOG00000013994",3203.30426936901,-0.202220966439536,0.0590189229836721,-3.4263750711866,0.000611695075655815,0.00922114739757028
"ENSRNOG00000015036",33418.2742441794,-0.130669720579055,0.0488460082411588,-2.67513611212451,0.00746989159137071,0.0616057787935164
"ENSRNOG00000015670",1269.05605090063,-0.0249066587188587,0.0438975825927104,-0.567381100457105,0.570455287517527,0.817029715047051
"ENSRNOG00000048072",11.8728660497164,0.706680830919014,0.401547210327302,1.75989475893258,0.0784256521371099,NA
"ENSRNOG00000052726",18.8793668824179,-0.208238965342299,0.353033718592125,-0.589855740048692,0.555287369302282,0.806376085169918
"ENSRNOG00000016371",179.783037417611,0.0200522830604805,0.0894386436634135,0.224201555827967,0.822600472911617,0.931725229316417
"ENSRNOG00000060376",22.9870883519353,-0.256631783776018,0.232495015202133,-1.10381628420248,0.269672839479272,0.571321847255863
"ENSRNOG00000016411",13811.2755313917,0.0651802383921994,0.0503670859252402,1.29410382186784,0.195629561610174,0.485372804211188
"ENSRNOG00000057952",12.792554788938,0.329338718152913,0.334681550787077,0.984036070642081,0.325097777864264,NA
"ENSRNOG00000016627",611.886068356919,0.0299404765284783,0.0717498797329585,0.417289570936034,0.676466615843097,0.869780103835704
"ENSRNOG00000048248",186.6521541043,-0.0202261802581256,0.133032393121261,-0.152039512960495,0.879155771065836,0.954583337292082
"ENSRNOG00000011114",624.957959607253,-0.0269721552458339,0.075763498723042,-0.35600461568482,0.721837108530334,0.88877764532312
"ENSRNOG00000011161",180.201416990165,-0.502692534934128,0.117642387622653,-4.27305620952332,1.92811826436147e-05,0.000519538101556995
"ENSRNOG00000011815",192.451658661232,0.0983300020953654,0.101111667163488,0.972489178092325,0.330807246065996,0.634492111294592
"ENSRNOG00000058047",101.599955716042,-0.0621070389677541,0.178888423282373,-0.347183109047358,0.728453759589893,0.89203753393754
"ENSRNOG00000052999",175.287510655261,0.0441155909812602,0.105405901614868,0.418530559535933,0.67555924813254,0.869298080486795
"ENSRNOG00000048976",95.2457811724047,-0.0390249140884347,0.158534960693868,-0.246159673031314,0.805558631435164,0.924430654747155
"ENSRNOG00000048796",332.560377510657,0.0770147327468279,0.0788905673845729,0.976222320361816,0.32895430458627,0.633310782231391
"ENSRNOG00000054246",536.393780379785,0.0940212968598948,0.0792174532038963,1.18687603624286,0.235276520975035,0.535316432634425
"ENSRNOG00000013323",280.224440739595,-0.118569792311469,0.0775091910142367,-1.52975138509304,0.126078279181653,0.381759478230134
"ENSRNOG00000021478",25.4308037230449,0.215494347197637,0.257770663996359,0.835992520858314,0.403159110611584,0.699529531389935
"ENSRNOG00000021442",312.228215232537,0.0305345923877713,0.0688933448369047,0.443215414494065,0.657609930445833,0.862238552419669
"ENSRNOG00000013364",44.4434518929145,-0.438603779849644,0.195956430884954,-2.2382719355975,0.0252033270854877,0.142334105572731
"ENSRNOG00000014004",558.038362300922,0.067534665316458,0.069512098723283,0.971552672942636,0.331273136891318,0.634684987185858
"ENSRNOG00000014190",75.1906289385968,0.102205447445112,0.136175422731715,0.750542538402627,0.452928013997303,0.737212618527525
"ENSRNOG00000014240",204.001903413921,0.0793411555165891,0.100611813587483,0.788586873524561,0.430353505424358,0.719522443385888
"ENSRNOG00000042944",434.41722634073,0.327493924403705,0.0933584687058985,3.50791876669902,0.000451626932127484,0.007270955320303
"ENSRNOG00000011588",667.342994243949,-0.012427028590916,0.0622353739916993,-0.199677896891461,0.841732501366382,0.940998380315207
"ENSRNOG00000011622",650.789721464985,-0.0478751617257579,0.0643352891618567,-0.744150875040168,0.45678520379819,0.740191763835005
"ENSRNOG00000042309",26.0339610039739,-0.479532198057702,0.255991111522675,-1.87323768862665,0.0610355700794337,0.249982914869951
"ENSRNOG00000012324",10.9950756689763,0.463505440337267,0.428579461726223,1.0814924225962,0.279478129506475,NA
"ENSRNOG00000023407",241.087726589953,-0.0189281953166992,0.0920072418411782,-0.205725059657508,0.837005682465708,0.938520403266962
"ENSRNOG00000023387",463.536240583639,0.0820388550915132,0.116031440996931,0.707039871147364,0.479541700608563,0.758004617325762
"ENSRNOG00000039783",14756.8331740166,-0.0592220884031437,0.0790299250713499,-0.749362831227243,0.453638547171268,0.737647532542969
"ENSRNOG00000028357",55.1371917034747,-0.253956464454482,0.188153606660063,-1.34972945224114,0.177102781423449,0.462328912243093
"ENSRNOG00000012775",538.19121530626,-0.0179687020730912,0.0648376045568962,-0.277133959465195,0.781677246761791,0.914958303873215
"ENSRNOG00000013331",1599.30559854621,0.040443368168042,0.0392104588611308,1.03144337869847,0.302332947526828,0.607908438750697
"ENSRNOG00000014485",985.881989781974,0.0547697778537956,0.0510688663174787,1.0724690364832,0.283509414201561,0.588779873650688
"ENSRNOG00000014721",262.58423321749,0.594786032718413,0.0903099448593309,6.58605244023642,4.51674349798637e-11,5.56688636126821e-09
"ENSRNOG00000039776",1114.07577620559,0.00834365181842829,0.044871248142803,0.185946506142967,0.85248671149695,0.944912200577559
"ENSRNOG00000015465",162.119444435212,0.459367056222279,0.113813724204979,4.03613061105844,5.43399724716254e-05,0.001244955892547
"ENSRNOG00000015676",688.433358363186,0.145338427855387,0.0587182664427601,2.47518253961169,0.0133168093179981,0.0925291853481761
"ENSRNOG00000015810",474.868995491127,0.381187292443513,0.0907057127120036,4.2024617970183,2.64027817572256e-05,0.000675860438404674
"ENSRNOG00000016103",484.792560948093,-0.327475665123108,0.0787859875836018,-4.15652167557861,3.23129527753124e-05,0.000790657563220925
"ENSRNOG00000016372",620.182560544912,0.0594828088847559,0.0829838263246183,0.716800026213174,0.473497495550406,0.753734174033899
"ENSRNOG00000016923",1808.67023005577,0.0329140189951297,0.0614552687159046,0.535576846100611,0.592251034449145,0.828954912817682
"ENSRNOG00000017930",630.444027926134,0.186385342522411,0.0618108108979068,3.01541655601743,0.0025662654103534,0.027467673388113
"ENSRNOG00000047971",137.360304065914,-0.0622826500573035,0.125174222854047,-0.497567699141419,0.618788775201798,0.842025903364458
"ENSRNOG00000049394",469.345026122231,0.114764268345525,0.114380689788636,1.00335352547355,0.315690319115735,0.619688621956519
"ENSRNOG00000012742",194.177623510624,-0.0538338422349088,0.12331841782016,-0.43654340678792,0.662442513040886,0.864499652472601
"ENSRNOG00000023053",1396.23775988134,-0.0550350096527002,0.0529764889462235,-1.03885725059217,0.298871130685726,0.604141779887273
"ENSRNOG00000017095",319.067999735434,-0.116832325012454,0.0855552517166584,-1.36557747967803,0.172071619051281,0.455175938233626
"ENSRNOG00000017150",478.754841208007,-0.0558893756237285,0.0702342686665601,-0.795756497288602,0.426173581528549,0.71667065288436
"ENSRNOG00000017254",2016.08328050361,-0.0343931270492312,0.0420095614951758,-0.818697597050156,0.412958967955952,0.707178286692612
"ENSRNOG00000017601",96.4901036422135,0.466811729331081,0.136857214396947,3.4109398718077,0.00064739366361723,0.00961769760759928
"ENSRNOG00000017613",988.097461843262,0.0939097546244271,0.0564917481973301,1.66236233823731,0.0964401455273494,0.329073257399269
"ENSRNOG00000017678",772.007751474381,-0.250574446789374,0.0799794654867012,-3.1329847638334,0.00173038424239126,0.0203833138499735
"ENSRNOG00000032150",98.9295373932601,-0.36278161809227,0.164469493264108,-2.20576844308573,0.027400216897438,0.149096363556829
"ENSRNOG00000027422",366.786918162112,-0.146870151934383,0.0910752115870463,-1.61262487756078,0.106826030296768,0.347623278441616
"ENSRNOG00000017826",559.163737322835,0.072941766243026,0.0718367087849083,1.01538290766391,0.309923337450097,0.61532797341932
"ENSRNOG00000042308",94.6867151264562,0.254607231375828,0.126860382190578,2.00698773706468,0.044750968732918,0.20465157820428
"ENSRNOG00000051377",153.641799074048,-0.236478814228962,0.107842681327576,-2.19281282065539,0.0283208678495897,0.151701839817259
"ENSRNOG00000017963",130.638033560329,-0.0574520281717459,0.11466045734071,-0.501062262476671,0.61632730462104,0.840997719304015
"ENSRNOG00000049259",274.781248633485,-0.100445389148925,0.0868149402640651,-1.15700579696766,0.247269991945583,0.549090802561881
"ENSRNOG00000016462",212.364724004437,-0.285443339534975,0.0934399751692971,-3.05483107222365,0.00225187320176358,0.0250834177311088
"ENSRNOG00000056694",26.4962343834687,0.0144164007905791,0.303884708638822,0.0474403626794974,0.962162260451698,0.986664675454196
"ENSRNOG00000047145",325.292370451181,0.00757628771638283,0.0927546494339073,0.0816809482071445,0.934900428855862,0.975926567654731
"ENSRNOG00000046353",16.9031277521718,0.753803472185631,0.323085429245276,2.3331397950892,0.0196408094261057,0.120648072309247
"ENSRNOG00000057057",14.693862626195,0.572392582252775,0.335660123892697,1.7052742983428,0.0881432787096528,0.312207339782913
"ENSRNOG00000053328",10.1512434890672,0.112458933991251,0.442601329849737,0.254086299355292,0.799428887650327,NA
"ENSRNOG00000016368",50.0860695916296,0.257459708969447,0.1865196955998,1.38033524095952,0.167483449161896,0.448475596820356
"ENSRNOG00000019582",725.675626794782,0.130649811120903,0.0624334176391633,2.09262628991415,0.0363825278349921,0.179498824318599
"ENSRNOG00000019549",2604.1143161464,0.0843326930569421,0.0729956134307311,1.15531179331713,0.247962768238899,0.549449770650453
"ENSRNOG00000019544",246.654447777978,0.122951763267584,0.0851262176556798,1.44434660265186,0.14864150292512,0.420475867171874
"ENSRNOG00000019501",309.486557279013,0.204196692363009,0.0871783595755488,2.34228647289528,0.0191659974556102,0.118219922211134
"ENSRNOG00000019489",454.930190792889,0.0102852989037544,0.0623098991315767,0.165066852090956,0.868891363269686,0.952253034896797
"ENSRNOG00000018960",3675.99574591903,-0.209451808055224,0.0576526731756868,-3.63299386685774,0.00028015167974376,0.00499879223735817
"ENSRNOG00000024077",876.433107862673,0.389856218123387,0.0778195122959935,5.00974892570046,5.45010910108671e-07,2.5016000773988e-05
"ENSRNOG00000018773",252.760364797551,-0.171387875151031,0.0748021055749548,-2.29121725697003,0.0219508513631885,0.129918978432816
"ENSRNOG00000018690",182.484620856161,-0.201870470427089,0.0905850336607242,-2.22851901985455,0.0258459244484598,0.144674138071257
"ENSRNOG00000018052",1052.53340018853,-0.161816054932098,0.0579972341217914,-2.79006503296851,0.00526974553993524,0.0476796858962462
"ENSRNOG00000004144",122.303418044964,-0.0258559190631902,0.12315832391216,-0.209940491571088,0.833714118687358,0.936979373901344
"ENSRNOG00000016919",1685.9407575108,0.101081824971893,0.0535827536465142,1.88646193211216,0.0592327336327432,0.245392753621365
"ENSRNOG00000016728",463.681731837699,-0.0595179405018479,0.0872491991603117,-0.682160307196512,0.495137590315262,0.766013071209491
"ENSRNOG00000056223",245.571757590821,0.190532421989658,0.081144380085716,2.34806676430815,0.0188711383590462,0.116834289626635
"ENSRNOG00000017030",1229.50810157262,-0.149128275605441,0.0694444326957366,-2.14744753202652,0.0317576700010626,0.164038162741228
"ENSRNOG00000016973",197.338662219124,0.0437381107275309,0.121570797545083,0.359774811145014,0.719015541390926,0.887501471759516
"ENSRNOG00000029049",82.0885306003958,-0.296580922964866,0.131512445523967,-2.25515480138202,0.0241236138461895,0.138136529647622
"ENSRNOG00000046874",871.918622866889,0.00605078879476337,0.0510673757265276,0.118486386047447,0.905682281468997,0.964520109499465
"ENSRNOG00000017114",512.041193703724,0.00273013804406828,0.0738285639962937,0.0369794276942098,0.970501408841401,0.989696380871328
"ENSRNOG00000017889",58.3307937274733,0.188192329520215,0.191859763263173,0.980884820868212,0.326649543646698,0.631177651314859
"ENSRNOG00000018007",381.777575929271,-0.0419889543040122,0.0969130233648808,-0.433264311091837,0.664822762466294,0.865495236851521
"ENSRNOG00000018012",1917.59570065877,-0.0195725003588903,0.0746972267709534,-0.262024458001715,0.793302586005921,0.919589891345887
"ENSRNOG00000018158",573.136568717894,-0.112065458692582,0.0682508880485306,-1.64196337801344,0.100597593885167,0.336286179934334
"ENSRNOG00000018207",588.397449141985,0.044437701296054,0.0679014162306063,0.654444395462018,0.51282553998701,0.779071075412815
"ENSRNOG00000018524",792.382628445742,0.263177790837608,0.0664888751759142,3.95822293791707,7.55094633172196e-05,0.00166133300200911
"ENSRNOG00000018762",29.9695944347046,0.300409751619823,0.23974319965275,1.2530480616549,0.210188216182303,0.505296117075751
"ENSRNOG00000018935",218.388569972903,-0.159280265766351,0.1042351038595,-1.52808660296485,0.12649103727732,0.382490276510316
"ENSRNOG00000019048",681.761196024671,-0.084100150127959,0.066663481398926,-1.26156252813574,0.20710624694551,0.501805189782937
"ENSRNOG00000019091",1188.22316854772,-0.0506901140238387,0.0573627076876775,-0.883677149618372,0.376870518828922,0.675535076236437
"ENSRNOG00000019189",839.231211671839,-0.494406747302341,0.0665262904317596,-7.43174982542407,1.07170354812771e-13,2.41787219137761e-11
"ENSRNOG00000013975",232.846778689095,-0.322339064043963,0.0791323110728119,-4.07341905820708,4.63279569791074e-05,0.00108568914674102
"ENSRNOG00000014160",5012.3970615586,0.0168796622597551,0.0640959978311035,0.263349707172576,0.792281050572016,0.918947877614361
"ENSRNOG00000014582",788.917757612288,-0.00240507300329091,0.0564186261128202,-0.042629060099434,0.96599722993087,0.987966894169021
"ENSRNOG00000023140",12.5653072875906,0.093043022892748,0.338446565191587,0.274912002253823,0.783383845842682,NA
"ENSRNOG00000014997",2734.32240540578,-0.128960859684185,0.0611278197349597,-2.10969179406919,0.034884911776038,0.174897574633085
"ENSRNOG00000017412",376.694170352865,0.172996124997702,0.100702480587009,1.71789338245974,0.0858160640932976,0.306739427805017
"ENSRNOG00000017419",733.704022465863,0.174854219472684,0.0611408804265251,2.85985772944195,0.00423831100974623,0.0403260599361916
"ENSRNOG00000017731",407.058394994739,0.13607843295783,0.0771094290546595,1.76474439800831,0.0776067331792727,0.288569029609538
"ENSRNOG00000048297",4817.27252864091,-0.0900005927079889,0.0669555731735202,-1.34418373918995,0.178888978571372,0.464823960255329
"ENSRNOG00000024140",460.31750750937,-0.078825225851454,0.100571602651057,-0.783772195864727,0.433173791277258,0.720834742955772
"ENSRNOG00000012415",839.502175448286,-0.0449381175859349,0.0508960750003249,-0.882938764642422,0.377269357700627,0.675942232670968
"ENSRNOG00000055093",214.177682931092,-0.0427348450956208,0.0950377616050004,-0.449661738386022,0.652954363999862,0.860020933872138
"ENSRNOG00000013190",855.0321626658,0.0559031987429446,0.0612375579289366,0.912890726436507,0.361300015302033,0.661430959109526
"ENSRNOG00000023753",604.180250464599,0.164039743675233,0.0713446425849397,2.29925804842227,0.0214902905063571,0.127989824129807
"ENSRNOG00000054056",8.6658364018776,1.34977760496359,0.559733976310939,2.41146269851194,0.0158886770351619,NA
"ENSRNOG00000010529",586.245862876835,-0.345028086419372,0.121850380616571,-2.8315716756362,0.00463198508176664,0.0433284282666168
"ENSRNOG00000015609",41.5794703901168,0.0407633501626856,0.201550631085813,0.202248685320812,0.839722314080823,0.940197543487954
"ENSRNOG00000015597",551.20918770502,0.0211872654240478,0.0603938049667058,0.35081852245819,0.725724500397703,0.890333532239062
"ENSRNOG00000061312",2377.73078818147,-0.07741435912387,0.0560977261162122,-1.37999103499308,0.167589405142016,0.448669061111297
"ENSRNOG00000015230",209.860654961011,0.353220637423874,0.0991161814389321,3.56370304319585,0.000365659607803857,0.00619248732757906
"ENSRNOG00000058790",773.956451555617,-0.0463645204509504,0.0572824514904069,-0.809401819311366,0.418284056074904,0.710730594643731
"ENSRNOG00000001488",2984.99051608208,-0.0797327029627901,0.0494060474099379,-1.61382476726426,0.106565440764141,0.347159222225032
"ENSRNOG00000001489",437.413790415134,0.0306998818008291,0.0841432846528545,0.364852429133068,0.715221565996578,0.886439252829036
"ENSRNOG00000001490",295.485826056106,-0.120725052919711,0.0736829444214613,-1.63843958554604,0.101330027102283,0.337285319019378
"ENSRNOG00000014434",1701.48969380878,-0.0301169491096926,0.069307189606997,-0.434542928092587,0.663894228723672,0.865286394769866
"ENSRNOG00000048190",386.925024327727,-0.155637142376995,0.0841658153439346,-1.84917287073143,0.0644328547676919,0.258237572281254
"ENSRNOG00000057242",6.79797296683135,-1.26592578458587,0.645834705618591,-1.96013898536677,0.0499795476367711,NA
"ENSRNOG00000012692",826.348606011741,-0.00144047334077797,0.0632339947454121,-0.0227800465015296,0.981825724480021,0.992862166262459
"ENSRNOG00000047387",675.372684026806,-0.144167202648301,0.108003691419251,-1.33483588156881,0.181930066914162,0.468470327161534
"ENSRNOG00000039076",143.735737985775,0.0932110588781995,0.159139411304998,0.585719515447724,0.558064017379936,0.808312310701233
"ENSRNOG00000011234",122.533547184341,0.286675674133905,0.139566393491374,2.05404515343891,0.0399713216763956,0.190633558880151
"ENSRNOG00000011282",2644.04230009409,-0.0989467418284092,0.0531247658280404,-1.86253511495354,0.0625277005791722,0.253520019009857
"ENSRNOG00000059492",693.463716244624,-0.0597947052583374,0.0645552681240904,-0.926256012807473,0.354312949596545,0.654672358700668
"ENSRNOG00000052406",215.1695129628,-0.00200010909096694,0.11742320130646,-0.0170333381198397,0.986410019652358,0.994855566873203
"ENSRNOG00000051578",95.5602544886491,-0.0705753591971778,0.133553957936419,-0.52844079118027,0.597193431893135,0.830381465781837
"ENSRNOG00000042347",89.6093024742802,-0.14681725513761,0.152963440634852,-0.959819251765434,0.337146191366774,0.639645517856774
"ENSRNOG00000042826",162.894442258653,-0.0251726290585618,0.138649511162372,-0.181555844283377,0.855931303979533,0.946114949179906
"ENSRNOG00000058436",17.2856352784519,0.174127342937737,0.300579933799149,0.579304615370936,0.562383651839427,0.812270919014173
"ENSRNOG00000043341",124.836867615894,-0.0399527940967295,0.147292106718559,-0.271248711060058,0.78619975074127,0.91718710623287
"ENSRNOG00000042547",655.789512196733,0.0764875906124315,0.192432553362251,0.397477398059801,0.691015450461399,0.87642519143583
"ENSRNOG00000058030",276.115223887705,-0.125656455620458,0.100823402199797,-1.24630247421577,0.21265336986887,0.507645087217455
"ENSRNOG00000051570",501.948589325128,0.138849320784242,0.0898975554767707,1.54452832502348,0.122460394792681,0.374728808065605
"ENSRNOG00000047884",155.269959771984,-0.156630550624895,0.133638563122392,-1.17204605441205,0.241178566462987,0.542676564553064
"ENSRNOG00000026569",225.247877910905,-0.0471763385787661,0.130074644954595,-0.362686660380537,0.716838965666111,0.886870849705512
