,GeneID,Length,EntrezGene,Symbol,RefSeq,logFC,logCPM,PValue
48,ENSRNOG00000059898.1,3705,NA,NA,NA,0.0410860771298056,3.18122986068489,0.709110956323476
49,ENSRNOG00000056940.1,1949,114490,Cited2,NM_053698,0.306261281546892,7.7567041765008,7.23176049320848e-08
50,ENSRNOG00000055972.1,1275,NA,NA,NA,-0.483360277593068,-0.88550103517622,0.239706601400939
51,ENSRNOG00000060972.1,4794,308624,Heca,NM_001107514,0.220716813804806,5.21104414203258,0.000628676488846787
52,ENSRNOG00000051450.1,793,685045,Abracl,NM_001099647,-0.322876297626989,6.59385897318222,2.46015804361942e-07
53,ENSRNOG00000059224.1,2843,292944,Reps1,NM_001106264,0.106226217538129,5.36366867142771,0.0483023193946823
54,ENSRNOG00000053347.1,1195,361454,Ccdc28a,NM_001037789,0.038849065861912,2.4460812187838,0.782890134825925
55,ENSRNOG00000060603.1,5545,308631,Nhsl1,NM_001427846,1.17561393883126,6.68229924175755,5.15758780939676e-52
56,ENSRNOG00000053735.1,1144,308632,Hebp2,NM_001107515,-0.789558320883512,2.99154006482289,6.45413905054425e-13
57,ENSRNOG00000049517.1,2445,683206,Tnfaip3,NM_001427106,-0.42929024520576,2.45506224601908,0.000676932434793634
58,ENSRNOG00000012074.6,1894,116465,Ifngr1,NM_053783,-0.307640099561644,5.61546851101984,1.80058749024252e-08
59,ENSRNOG00000012322.7,1552,308718,Pex7,NM_001034147,0.160138773907529,2.57418146452001,0.132082263007125
60,ENSRNOG00000031700.6,4137,365057,Map3k5,NM_001277694,-0.216088946917679,3.60748368612144,0.0082828867045377
61,ENSRNOG00000058050.1,6687,293017,Bclaf1,NM_001047852,-0.0834343427890874,7.34449065828033,0.131473131312895
62,ENSRNOG00000013969.6,3141,308923,Ahi1,NM_001002277,0.371511761960474,5.58665490408555,2.57020238257291e-09
63,ENSRNOG00000014531.7,2694,293408,Hbs1l,NM_001011934,-0.337880871670501,5.88557922451192,2.92088853627813e-10
64,ENSRNOG00000014979.7,2196,498985,Themis,NM_001432406,0.684898918944654,1.98624855228276,7.96532563014907e-06
65,ENSRNOG00000047605.2,4464,NA,NA,NA,0.331181949861786,4.83200893448883,8.23255991525507e-07
66,ENSRNOG00000046617.2,423,NA,NA,NA,0.454768899395545,2.60318517802362,0.000265962040019076
67,ENSRNOG00000011245.6,2285,293947,Arhgap18,NM_001106354,-2.00745121997828,4.98469621074147,2.17895412244817e-171
68,ENSRNOG00000011720.7,2744,309550,L3mbtl3,NM_001107612,0.500380749665823,4.66481154732483,4.16632699234079e-11
69,ENSRNOG00000033517.4,519,100360791,Tpt1l3,XM_039099022,-0.056436289627516,8.3964649185073,0.395133589793833
70,ENSRNOG00000026462.6,630,NA,NA,NA,-0.368582565247463,5.63323881119933,5.37952163189138e-05
71,ENSRNOG00000012346.8,2996,309557,Epb41l2,NM_001400827,0.552291047105008,6.65334888137606,1.49302010382983e-26
72,ENSRNOG00000013202.7,1059,361458,Akap7,NM_001001801,0.829165614302271,3.35782767639695,4.89440319402371e-25
73,ENSRNOG00000055111.1,1484,NA,NA,NA,-0.958405486203894,5.30562653324296,2.94991768540493e-33
74,ENSRNOG00000013304.5,1498,29221,Arg1,NM_017134,-0.284738928813411,0.569304270184275,0.204554481341191
75,ENSRNOG00000013422.7,4727,309565,Med23,NM_001277054,0.240427394951249,5.5833512228163,0.000145201507288279
76,ENSRNOG00000013791.5,2770,54410,Enpp3,NM_019370,-0.058271810901246,4.94769412641288,0.338630440725247
77,ENSRNOG00000013994.6,4098,85496,Enpp1,NM_053535,-0.858811268820215,7.17151413654006,6.58101130125674e-44
78,ENSRNOG00000015036.6,2712,64032,Ccn2,NM_022266,-0.265814420091918,10.5538712824092,7.88627869731742e-07
79,ENSRNOG00000015670.4,2333,60466,Stx7,NM_021869,-0.0753080289839257,5.83735200504665,0.134575084227104
80,ENSRNOG00000048072.1,1077,NA,NA,NA,0.40865441439184,-0.680370472416201,0.258439948489014
81,ENSRNOG00000052726.1,633,NA,NA,NA,0.560779494473453,-0.0883100387817379,0.107294065248866
82,ENSRNOG00000016371.7,2509,309570,Slc18b1,NM_001400828,0.174291736805637,3.03141583096001,0.0461594387959113
83,ENSRNOG00000060376.1,818,NA,NA,NA,-0.0758619106743585,0.166077827014294,0.735238664192664
84,ENSRNOG00000016411.4,543,65139,Rps12,NM_031709,-0.26231266445617,9.27944188629272,2.32073268252314e-06
85,ENSRNOG00000057952.1,74,120100344,Snord101,XR_005500113,0.167040500416518,-0.581832591312792,0.574334394222403
86,ENSRNOG00000016627.7,1770,292172,Eya4,NM_001271317,0.653818227427454,4.78654028805905,2.81538392142106e-20
87,ENSRNOG00000048248.2,1107,NA,NA,NA,-0.138068525462427,3.08611398511384,0.313308600649483
88,ENSRNOG00000011114.7,1253,NA,NA,NA,0.0590496307937315,4.81638625496148,0.445547016698059
89,ENSRNOG00000011161.5,4118,308028,Slc2a12,NM_001107451,0.145492804770035,3.03001191428545,0.227758070452699
90,ENSRNOG00000011815.8,3657,29517,Sgk1,NM_001193568,-1.17672465518697,3.13238561637419,2.29532437496036e-27
91,ENSRNOG00000058047.1,576,NA,NA,NA,0.374653297945922,2.21832607343642,0.0360812408548166
92,ENSRNOG00000052999.1,315,NA,NA,NA,0.194837168010626,2.99454129653117,0.0682996761363115
93,ENSRNOG00000048976.3,720,NA,NA,NA,0.621275644485721,2.12580439611278,6.42460378462876e-05
94,ENSRNOG00000048796.2,399,NA,NA,NA,0.173581081198028,3.91131340340724,0.0320769035958263
95,ENSRNOG00000054246.1,315,NA,NA,NA,0.296673833653598,4.59789598262282,0.00019956204708721
96,ENSRNOG00000013323.6,1223,292188,Rnf217,NM_001106204,-0.180588485969338,3.66506516435225,0.0229332427101168
97,ENSRNOG00000021478.4,1330,689256,Tpd52l1,NM_001044295,0.0791038574499436,0.297733098128401,0.779128986742686
98,ENSRNOG00000021442.6,1329,361462,Hddc2,NM_001108460,-0.362837144883849,3.82138131445227,3.61286947211105e-07
99,ENSRNOG00000013364.6,2673,155430,Hey2,NM_130417,-1.29303461484619,1.0483903862015,1.03298247898007e-08
100,ENSRNOG00000014004.8,3334,498995,Ncoa7,NM_001432412,-0.377577074588938,4.65524250817029,1.32323071245888e-07
101,ENSRNOG00000014190.7,1079,246769,Hint3,NM_001100825,-0.230134626407474,1.79244243382674,0.0966971000293696
102,ENSRNOG00000014240.6,1570,378794,Trmt11,NM_001429736,0.527263301800184,3.20854398027713,5.81790901511751e-08
103,ENSRNOG00000042944.1,1601,689399,Cenpw,NM_001246319,-0.245710004560102,4.29473740174215,0.00816562776369004
104,ENSRNOG00000011588.6,1871,308051,Rnf146,NM_001012060,0.369187647467312,4.91135202209597,5.03124371638434e-09
105,ENSRNOG00000011622.5,1863,361465,Echdc1,NM_001007734,-0.0759402475333127,4.87542649143886,0.252068535551878
106,ENSRNOG00000042309.2,4152,292199,Kiaa0408L,NM_001144859,0.391247043201778,0.329684064916889,0.138292228750615
107,ENSRNOG00000012324.6,2832,108349256,Mtcl3,XM_017589873,0.238009488832439,-0.76958064095541,0.59504717194651
108,ENSRNOG00000023407.5,856,364656,Mrpl36,NM_001108879,-0.0224457507790202,3.45005686135868,0.787238144081829
109,ENSRNOG00000023387.5,639,NA,NA,NA,-0.123706445655914,4.39160718727449,0.28580820711057
110,ENSRNOG00000039783.1,438,NA,NA,NA,0.0422133438818928,9.37474399006216,0.592054408559464
111,ENSRNOG00000028357.6,2575,502225,Lrrc14b,NM_001109333,-0.545626620899465,1.35998485569295,0.00683627757630854
112,ENSRNOG00000012775.4,1255,NA,NA,NA,-0.24817198908933,4.60282152879363,0.000248177348719769
113,ENSRNOG00000013331.5,2277,157074,Sdha,NM_130428,-0.251387825098687,6.17076236793395,1.2350144232838e-07
114,ENSRNOG00000014485.5,1531,308061,Pdcd6,NM_001107452,-0.306346947593459,5.47376555350171,3.23030866612809e-08
115,ENSRNOG00000014721.4,4694,498999,Ahrr,NM_001024285,-1.27398463940202,3.5761123352638,3.33645534720806e-42
116,ENSRNOG00000039776.3,2510,252881,Exoc3,NM_001024964,-0.1018657105522,5.64975513606451,0.044219142733071
117,ENSRNOG00000015465.7,2167,308064,Cep72,NM_001400076,-0.0165347293413212,2.88781864475371,0.917090252992949
118,ENSRNOG00000015676.7,2470,308067,Brd9,NM_001107453,-0.375071748522564,4.95746981176383,1.05004954459522e-09
119,ENSRNOG00000015810.5,2698,292206,Trip13,NM_001011930,-0.39710030494749,4.4225310305308,8.93197826156574e-06
120,ENSRNOG00000016103.5,4017,308068,Nkd2,NM_001107454,-0.197544798148161,4.45303444334016,0.0153977098517775
121,ENSRNOG00000016372.7,5917,308069,Slc12a7,NM_001013144,0.633645528213966,4.80765116282335,5.91606622513392e-15
122,ENSRNOG00000016923.5,2312,316916,Clptm1l,NM_001108240,0.0374968857886999,6.3480339750183,0.550615888937975
123,ENSRNOG00000017930.5,3607,361467,Lpcat1,NM_001100735,-0.260345493558442,4.83107401659158,5.07424058736046e-05
124,ENSRNOG00000047971.1,294,NA,NA,NA,-0.0321184799166725,2.64675696934264,0.803006477951726
125,ENSRNOG00000049394.3,639,NA,NA,NA,-0.0900069084751391,4.4093018242294,0.432056383930832
126,ENSRNOG00000012742.7,1425,306657,Irx2,NM_001039505,0.902210924090434,3.14276279192201,1.98154764667095e-14
127,ENSRNOG00000023053.6,6885,306665,Ice1,NM_001427643,0.171785554822137,5.97453641628076,0.00210546631555748
128,ENSRNOG00000017095.4,1896,NA,NA,NA,0.0853481638928302,3.85182963649917,0.323663278169713
129,ENSRNOG00000017150.7,945,290939,Med10,NM_001106097,-0.182557106576658,4.43486342715763,0.0114999204130482
130,ENSRNOG00000017254.6,4865,361191,Nsun2,NM_001108403,-0.00889162385074378,6.50402091998104,0.856463744905685
131,ENSRNOG00000017601.7,2719,24950,Srd5a1,NM_017070,-0.490175250803744,2.14656311233647,0.000399191673722568
132,ENSRNOG00000017613.5,3819,306672,Tent4a,NM_001107333,-0.0335144499984849,5.47698447088202,0.568828176262631
133,ENSRNOG00000017678.5,2802,NA,NA,NA,-0.208442186666122,5.12114632620769,0.00913823048714726
134,ENSRNOG00000032150.4,3217,81636,Adcy2,NM_031007,1.00302997101497,2.18133226820526,4.73084555403212e-10
135,ENSRNOG00000027422.6,2261,290946,Fastkd3,NM_001082574,0.142572513855963,4.05137946632495,0.121806974888058
136,ENSRNOG00000017826.6,2944,290947,Mtrr,NM_001039003,0.0254007840525204,4.65677192268885,0.726628397906036
137,ENSRNOG00000042308.2,1578,680200,Zfp455l1,NM_001139491,0.387764459855997,2.12097632242565,0.00119807751604046
138,ENSRNOG00000051377.1,1598,NA,NA,NA,0.77603307957144,2.80526501255072,5.7325414869565e-14
139,ENSRNOG00000017963.5,1597,498682,Zfp874b,NM_001346428,-0.291632340148632,2.57351090164794,0.0122724439574204
140,ENSRNOG00000049259.2,3204,102549842,Zfp748,NM_001401867,-0.0235731607298397,3.63820280426343,0.769556877161533
141,ENSRNOG00000016462.5,1620,102547287,LOC102547287,NM_001409273,0.0227350785399197,3.26626621527037,0.838726347656998
142,ENSRNOG00000056694.1,315,NA,NA,NA,0.65488404334674,0.352393804238558,0.0294655210129202
143,ENSRNOG00000047145.2,2346,102551340,Zfp729,XM_063276645,0.423796117739932,3.87833301013564,3.91447632536436e-06
144,ENSRNOG00000046353.3,1506,NA,NA,NA,0.066750539535095,-0.242741398521975,0.838003683886762
145,ENSRNOG00000057057.1,2665,NA,NA,NA,0.221127621692399,-0.410104298295105,0.485956806720194
146,ENSRNOG00000053328.1,1254,NA,NA,NA,0.490520595607668,-0.905876397490022,0.263249588988451
147,ENSRNOG00000016368.4,2770,171010,Ppp1r14c,NM_133425,0.180896333822475,1.22778518936988,0.311805477504361
148,ENSRNOG00000019582.7,3734,361472,Mthfd1l,NM_001108462,0.19983025698261,5.03283159366165,0.00144946488053379
149,ENSRNOG00000019549.8,6589,83425,Akap12,NM_001033653,0.332165860213418,6.87296898920476,4.463421547569e-06
150,ENSRNOG00000019544.7,3138,308126,Zbtb2,NM_001107460,0.545651981668663,3.48185047281823,1.27662036924813e-11
151,ENSRNOG00000019501.7,1994,292268,Rmnd1,NM_001040128,-0.100083266341192,3.80770292160537,0.240873018947406
152,ENSRNOG00000019489.7,2972,292267,Armt1,NM_001017447,-0.278616792094743,4.36095864350663,2.36956219883005e-05
153,ENSRNOG00000018960.7,29464,499010,Syne1,NM_001029909,-0.737434105432031,7.37029028573038,6.67786110160805e-34
154,ENSRNOG00000024077.6,1833,292263,Fbxo5,NM_001106206,-0.198657258191302,5.30425122783324,0.00867464559537453
155,ENSRNOG00000018773.7,1222,361473,Mtrf1l,NM_001025723,-0.36511377476538,3.51807701047699,2.3393101930471e-06
156,ENSRNOG00000018690.7,2494,308118,Rgs17,NM_001107459,-1.73843294938983,3.05269689976502,6.10465487654979e-61
157,ENSRNOG00000018052.7,4596,308113,Cnksr3,NM_001012061,0.15060070989943,5.56766330267068,0.0115931472702245
158,ENSRNOG00000004144.6,1234,NA,NA,NA,-0.0154446165923772,2.48503887920909,0.912837823313963
159,ENSRNOG00000016919.7,4839,245926,Scaf8,NM_001428710,0.0691431680433676,6.24630932716092,0.215872462429432
160,ENSRNOG00000016728.7,5836,100362710,Tiam2,NM_001427473,-0.743816206232154,4.3899951240878,1.34701923745916e-16
161,ENSRNOG00000056223.1,1585,308140,Tfb1m,NM_181474,-0.678381471236696,3.4786662476928,4.85608670808346e-16
162,ENSRNOG00000017030.8,8044,282546,Arid1b,NM_001419802,0.277152035872812,5.79129236362685,5.2971236918201e-05
163,ENSRNOG00000016973.6,740,292228,Tmem242,NM_001144860,-0.273436707491761,3.16310642021104,0.0225468888314106
164,ENSRNOG00000029049.4,3027,499014,Zdhhc14,NM_001039343,-0.00420245514851816,1.91613717057482,0.981649190563027
165,ENSRNOG00000046874.2,1782,683687,Snx9,NM_001127637,-0.552824247285399,5.29693832657603,3.58946886348009e-23
166,ENSRNOG00000017114.8,5113,84018,Synj2,NM_001113371,0.0879489036081099,4.53141024565429,0.242405498066957
167,ENSRNOG00000017889.7,1855,499015,Serac1,NM_001400935,-0.303677178533265,1.43773825978793,0.123631818379994
168,ENSRNOG00000018007.5,1655,502227,Gtf2h5,NM_001126088,0.0888312033489757,4.10995749700264,0.36407641494627
169,ENSRNOG00000018012.7,5038,499016,Tulp4,NM_001109137,1.05832141402529,6.43177461857179,1.92411977572134e-47
170,ENSRNOG00000018158.6,1854,502228,Tmem181,NM_001130939,0.229081183427624,4.69311209790923,0.000998905016321488
171,ENSRNOG00000018207.4,729,83462,Dynlt1,NM_031318,-0.279749303245993,4.73086282249583,7.52980966922558e-05
172,ENSRNOG00000018524.6,2954,54319,Ezr,NM_019357,-1.30645089504898,5.1604672127058,2.32640914786774e-77
173,ENSRNOG00000018762.8,1823,361476,Rsph3,NM_001108463,-0.398538473896763,0.518438046447063,0.102469930367137
174,ENSRNOG00000018935.3,1057,NA,NA,NA,0.567513714023542,3.30668409258152,2.31873651023822e-08
175,ENSRNOG00000019048.4,2063,24787,Sod2,NM_017051,-0.241558272843069,4.94300155619166,0.000524297993764668
176,ENSRNOG00000019091.7,3161,499020,Wtap,NM_001113542,-0.0562106069873581,5.74207201194536,0.340201808987917
177,ENSRNOG00000019189.7,2042,308100,Acat2,NM_001006995,-0.476457531469745,5.24058961267396,5.82495951949447e-12
178,ENSRNOG00000013975.7,2030,365096,Acat2l1,XM_063276877,-0.073944653469445,3.39911317016806,0.377663952944146
179,ENSRNOG00000014160.4,2096,24818,Tcp1,NM_012670,-0.210147155376911,7.81709327518293,0.00112965019232972
180,ENSRNOG00000014582.6,945,292244,Mrpl18,NM_001106205,-0.105449431325019,5.1523204338971,0.07580408935862
181,ENSRNOG00000023140.7,2177,361478,Pnldc1,NM_001395593,0.449267732962861,-0.612914500730515,0.160988804796292
182,ENSRNOG00000014997.4,8787,25151,Igf2r,NM_012756,-1.39048740753018,6.94384577611222,2.56097715429225e-103
183,ENSRNOG00000017412.3,534,NA,NA,NA,0.378202438885951,4.08882949199786,0.000117243701185421
184,ENSRNOG00000017419.7,5408,308106,Map3k4,NM_001107456,0.695618072170944,5.04783055071991,4.00230526822465e-30
185,ENSRNOG00000017731.4,1926,170919,Agpat4,NM_133406,-0.68214367022964,4.20293734705001,2.93865237669429e-17
186,ENSRNOG00000048297.3,2489,499022,Qki,NM_001115021,0.315740478036325,7.75978035518684,2.63494861372031e-06
187,ENSRNOG00000024140.5,1013,292305,Sft2d1,NM_001008302,-0.0517944780897395,4.37696708950447,0.599317466038008
188,ENSRNOG00000012415.6,889,171087,Mpc1,NM_133561,-0.400728534819224,5.24220950554834,5.34104249967848e-13
189,ENSRNOG00000055093.1,3202,683722,Cep43,NM_001101008,-0.498821663911523,3.28083081128635,3.74331946247132e-07
190,ENSRNOG00000013190.6,1185,292306,Rnaset2,NM_001106210,0.0170129384374776,5.26901910414866,0.794728880030915
191,ENSRNOG00000023753.7,5319,26955,Afdn,NM_013217,0.833288459679963,4.76866048700456,7.74138683035654e-33
192,ENSRNOG00000054056.1,3123,NA,NA,NA,1.37342741351141,-1.04417685213116,0.00113298044944833
193,ENSRNOG00000010529.7,5879,292406,Thbs2,NM_001169138,-1.03366295753701,4.72447964592487,3.70647699630259e-17
194,ENSRNOG00000015609.7,2863,308222,Wdr27,NM_001432183,0.395375443271659,0.965989845400219,0.0499976610176938
195,ENSRNOG00000015597.5,2538,NA,NA,NA,-0.801620847204042,4.6375691822205,5.77310813621395e-35
196,ENSRNOG00000061312.1,1644,292404,Phf10,NM_001024747,0.158062831129125,6.74154598071789,0.00704729958744922
197,ENSRNOG00000015230.7,2037,361485,Ermard,NM_001037207,0.10352591456306,3.25423334404033,0.292272623084298
198,ENSRNOG00000058790.1,4946,308218,Fam120b,NM_001107466,-0.168576323260976,5.12553152868864,0.00543686181606472
199,ENSRNOG00000001488.6,1068,94198,Psmb1,NM_053590,-0.310494307866793,7.06990947066714,1.57678210157516e-08
200,ENSRNOG00000001489.5,1867,117526,Tbp,NM_001004198,-0.13088216360534,4.3035694705121,0.119677739272461
201,ENSRNOG00000001490.4,1134,58934,Pdcd2,NM_031638,-0.125510667797949,3.74190682674274,0.0963350306319055
202,ENSRNOG00000014434.7,6004,308215,Chd1,NM_001107465,0.307334241697219,6.25930660072638,6.58138935013189e-06
203,ENSRNOG00000048190.1,1311,NA,NA,NA,0.42275199402421,4.12857223089609,4.54498875641676e-07
204,ENSRNOG00000057242.1,107,NA,NA,NA,2.52546803265785,-1.33579327012684,5.57601153518617e-06
205,ENSRNOG00000012692.6,2166,308201,Riok2,NM_001009687,0.296719823300774,5.21878532234658,3.0168417265945e-06
206,ENSRNOG00000047387.2,2944,NA,NA,NA,-0.506641413651278,4.92844887501583,1.9345862552665e-06
207,ENSRNOG00000039076.3,1112,688452,Spaca6,NM_001135720,0.460786136492501,2.71691254150598,0.00314440416662171
208,ENSRNOG00000011234.3,984,NA,NA,NA,0.137617140315687,2.48885704064489,0.323744001925039
209,ENSRNOG00000011282.6,2188,117281,Ppp2r1a,NM_057140,-0.0746611434748571,6.89506402034738,0.192207489144585
210,ENSRNOG00000059492.1,4405,100365363,Zfp160,XM_063277010,-0.130317369911814,4.96646335083587,0.0505312454256219
211,ENSRNOG00000052406.1,1905,NA,NA,NA,-0.223738071396695,3.2865655344751,0.0543643814443583
212,ENSRNOG00000051578.1,2070,308232,Zfp54,NM_001107467,-0.643223323198983,2.13805057293137,5.60854060933145e-06
213,ENSRNOG00000042347.3,1979,308236,Zfp53,NM_001107468,-0.151760774039107,2.03866030657677,0.332522419110353
214,ENSRNOG00000042826.3,2610,361487,Zfp52,NM_001014158,-0.424293820114268,2.88834075645754,0.00239416088550716
215,ENSRNOG00000058436.1,3228,108348215,LOC108348215,XM_006228004,-0.868117327153907,-0.203088302552701,0.00528089688934281
216,ENSRNOG00000043341.3,2513,499056,Zfp51l1,NM_001401954,-0.354155992830013,2.50868845543748,0.0177772442172235
217,ENSRNOG00000042547.2,522,NA,NA,NA,-0.176817039206172,4.88864244359591,0.263853559547603
218,ENSRNOG00000058030.1,2284,NA,NA,NA,0.0490947173791052,3.64178852830366,0.649139508079361
219,ENSRNOG00000051570.1,2629,NA,NA,NA,0.0579003906121726,4.50117379316044,0.528790538389428
220,ENSRNOG00000047884.2,1876,NA,NA,NA,-0.164761674745026,2.81829952161491,0.218125696027858
221,ENSRNOG00000026569.6,2698,NA,NA,NA,-0.522982471368908,3.35188894054313,5.88978283390407e-05
222,ENSRNOG00000028767.3,1320,682225,Zfp945l1,XM_017589909,0.477229978704051,1.58767801845238,0.0153616860451299
223,ENSRNOG00000051875.1,668,NA,NA,NA,0.316879416833045,-0.395640201588634,0.341642183161671
224,ENSRNOG00000061533.1,2175,100362641,Zfp945,XM_006228099,-0.4281548559614,2.66257012499059,0.000738012740499895
225,ENSRNOG00000059824.1,834,NA,NA,NA,-0.251300658531771,-0.0562976007697331,0.478435942884121
226,ENSRNOG00000011675.7,2846,690661,Zfp40,NM_001168642,-0.373701790944427,3.22146053662046,0.00121683165989915
227,ENSRNOG00000055843.1,1870,NA,NA,NA,0.092327556931417,3.82112852889612,0.285216283361471
228,ENSRNOG00000058909.1,2350,103689992,Rps9,NM_001313935,-0.305429736830213,9.46128644555119,1.5144989001964e-07
229,ENSRNOG00000055179.1,939,NA,NA,NA,-0.00929446970161141,5.6462590385608,0.913840260838997
230,ENSRNOG00000052600.1,2287,308309,Mboat7,NM_001134978,-0.731035753743745,4.48268832838028,7.56692127411641e-22
231,ENSRNOG00000059572.1,1344,292534,Tsen34,NM_001006968,-0.00860753637959147,5.8613685471968,0.913781380992816
232,ENSRNOG00000054459.1,1422,NA,NA,NA,-0.651009026548307,3.57916333559966,8.98649636721606e-12
233,ENSRNOG00000061893.1,1846,292535,Leng1,NM_001106218,-0.32426182794214,3.31060455468655,0.000261617882316738
234,ENSRNOG00000053234.1,2969,308311,Cnot3,NM_001107471,-0.480222614799721,5.39010675912984,2.64128697263434e-14
235,ENSRNOG00000061039.1,2404,292536,Prpf31,NM_001106219,-0.21734475432011,5.07925190480024,0.000979762117233593
