"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSRNOG00000012322",129.374307057803,0.210630891455573,0.10890775206666,1.93403029131159,0.0531094036103929,0.0851778941931961
"ENSRNOG00000031700",259.437202683824,-0.295698722509622,0.0830068000933291,-3.56234335231754,0.000367559230056305,0.000919694519842942
"ENSRNOG00000058050",3477.09774860415,-0.0277994533919709,0.053826019859487,-0.516468679358821,0.605527108768209,0.680518178929528
"ENSRNOG00000013969",1080.55464425221,0.467136821464699,0.066381877965656,7.03711367892275,1.96262732256226e-12,1.21411280396184e-11
"ENSRNOG00000014531",1256.69926692847,-0.456189881790975,0.0525256151091071,-8.68509356517519,3.78430758991475e-18,3.39851913632201e-17
"ENSRNOG00000014979",91.4987532202642,0.668513815398235,0.158770237600605,4.21057388022506,2.54722804126176e-05,7.62188273974611e-05
"ENSRNOG00000047605",651.857337767749,0.177558031236645,0.0707027493135316,2.51133135501229,0.0120276739932249,0.0226204503968672
"ENSRNOG00000046617",136.146143691669,0.584331129378812,0.129761046566692,4.50313206343084,6.6959245155432e-06,2.170271542929e-05
"ENSRNOG00000011245",584.629705489151,-2.09468993510142,0.0796213720748583,-26.3081366285931,1.54774405307534e-152,2.89825531668446e-150
"ENSRNOG00000011720",584.555432918615,0.477272249568128,0.0723875855549433,6.5932886959722,4.30188878636006e-11,2.39980969857453e-10
"ENSRNOG00000033517",7196.12591032293,0.0441775559344909,0.071517584134413,0.617715999067612,0.536762563767929,0.617972652553356
"ENSRNOG00000026462",991.041034184354,-0.0610663799643894,0.102479024180966,-0.59589150513917,0.55124770853942,0.631762426369261
"ENSRNOG00000012346",2338.29604288963,0.538996508817793,0.0516781514930015,10.4298720686785,1.81132001711021e-25,2.43211836018374e-24
"ENSRNOG00000013202",241.733433237038,0.977726247097758,0.0842106780687759,11.6104782614295,3.64570725580202e-31,6.26004528421916e-30
"ENSRNOG00000055111",732.208992680464,-0.641489504431723,0.0909895013395629,-7.05014858843718,1.78726833605609e-12,1.11059091178158e-11
"ENSRNOG00000013304",26.5492818645677,0.472864864564452,0.249831586261457,1.89273450823622,0.0583931848710875,0.0924008636243758
"ENSRNOG00000013422",1070.44821492901,0.244033051707854,0.0645992700789663,3.77764410355639,0.000158318901432172,0.000421403191921939
"ENSRNOG00000013791",638.82014119505,0.282276042236656,0.0578222596247438,4.88178850270774,1.05127975565352e-06,3.75646817279291e-06
"ENSRNOG00000013994",2959.85589983728,-1.05693570980486,0.0467269176772138,-22.6194185780901,2.79134047287687e-113,2.70486747780803e-111
"ENSRNOG00000015036",32278.6573217995,-0.392130640690974,0.0510807823699763,-7.6766764817889,1.63269070734287e-14,1.17834349644011e-13
"ENSRNOG00000015670",1234.74674195526,-0.0962493111222325,0.0489449762838568,-1.96647988067322,0.0492432041398023,0.0797805541640641
"ENSRNOG00000048072",11.5326732193451,1.12417004507645,0.402269565151888,2.7945689718087,0.00519689537022688,0.0105452305088935
"ENSRNOG00000052726",20.0892315012262,0.360780836435954,0.360696289424877,1.00023439944783,0.317197085549097,0.39882043502893
"ENSRNOG00000016371",178.959268815077,0.198062713397779,0.093935776567412,2.10849072244207,0.0349885644199538,0.0587111331033301
"ENSRNOG00000060376",22.9513811535356,-0.32945718519416,0.242278941248232,-1.35982592418797,0.173885016632781,0.238684960424016
"ENSRNOG00000016411",13001.2718995991,-0.192801409549071,0.0533169309174219,-3.61613855545595,0.000299030361057319,0.000758912767980085
"ENSRNOG00000057952",12.3563489725624,0.501971851331184,0.351178510136321,1.42939228011511,0.152891516011988,0.213290822246866
"ENSRNOG00000016627",645.131601414625,0.688128907762856,0.0764604644034598,8.99980026451053,2.26128697624107e-19,2.16998986355765e-18
"ENSRNOG00000048248",180.34385680625,-0.154121918574514,0.135073098900655,-1.1410260061322,0.25385910094603,0.330364910012127
"ENSRNOG00000011114",617.178093784469,0.0363471636047891,0.0724623060117217,0.501600978568215,0.615948230922382,0.689768436713387
"ENSRNOG00000011161",189.284918123836,-0.352934954707186,0.121168131275514,-2.91277047018806,0.00358237813815013,0.00751339698204123
"ENSRNOG00000011815",163.725281046403,-1.07527248113928,0.113019303326747,-9.51406042586006,1.83362345713374e-21,1.9635641611671e-20
"ENSRNOG00000058047",104.369196697227,0.317286367671165,0.165037873581551,1.92250639677797,0.0545420694753893,0.0871026226484349
"ENSRNOG00000052999",174.324409599167,0.243159413642222,0.105709545176708,2.30025976590617,0.0214335076417458,0.0379494214308752
"ENSRNOG00000048976",100.574449558234,0.58800700075688,0.145484964419309,4.04170288733176,5.30644407591753e-05,0.000151642391338398
"ENSRNOG00000048796",328.937939585169,0.254951203707654,0.0807280273297715,3.15814980423324,0.00158773944835809,0.00354573820078937
"ENSRNOG00000054246",538.025199472209,0.394875929780186,0.0812853959480083,4.85789513817164,1.18640209344004e-06,4.21537789969195e-06
"ENSRNOG00000013323",272.625485998252,-0.294878158810469,0.0815485210016029,-3.61598414279853,0.00029920869229562,0.000759226304548691
"ENSRNOG00000021478",24.52900080244,0.298776768550944,0.255578175229184,1.16902301334229,0.24239435946722,0.317734758133189
"ENSRNOG00000021442",291.779928887122,-0.328378312240907,0.0753570198064483,-4.3576340078779,1.31475999032168e-05,4.08856130742538e-05
"ENSRNOG00000013364",41.5503481102887,-1.73259851435663,0.22659101771004,-7.64636891553121,2.06734002397088e-14,1.48277074079526e-13
"ENSRNOG00000014004",518.132787913862,-0.306195348687395,0.0764084785999525,-4.00734780089686,6.14044062556634e-05,0.00017403985630696
"ENSRNOG00000014190",70.6753699701658,-0.124158438300399,0.147469076537389,-0.841928634908893,0.399827900929305,0.484683336818947
"ENSRNOG00000014240",210.726549167887,0.6113580458649,0.0938496528394909,6.51422810173302,7.30643974343271e-11,3.97976947817402e-10
"ENSRNOG00000042944",396.148096622854,0.086876853015375,0.106147392627509,0.818454894320788,0.413097487644356,0.498067683484542
"ENSRNOG00000011588",682.39705902977,0.361022506268022,0.0637638949180997,5.6618640804758,1.49737409448368e-08,6.52282704409315e-08
"ENSRNOG00000011622",634.649387941207,-0.119664811335582,0.0629072186452096,-1.90224292080818,0.0571394040122641,0.0907381069674471
"ENSRNOG00000042309",27.8451562610509,-0.082195928651714,0.257296109097262,-0.319460441668174,0.749377384002613,0.802048537122439
"ENSRNOG00000012324",10.5735447475029,0.707130215623134,0.451082536814972,1.56762933146576,0.116967662719863,0.169390228927019
"ENSRNOG00000023407",235.440343017059,-0.0368654347670194,0.0888771554249691,-0.414790894136362,0.678294986111445,0.742886207902178
"ENSRNOG00000023387",442.825804437744,-0.0370868046984067,0.104934433729171,-0.353428358837151,0.723767328602906,0.781824436580174
"ENSRNOG00000039783",14604.0376989935,-0.012522344011432,0.075897180010063,-0.164990899658876,0.868951144912222,0.899458879140111
"ENSRNOG00000028357",52.7537957865386,-0.79566663001592,0.215589783225321,-3.69065091171012,0.000223680936517205,0.000579788016707614
"ENSRNOG00000012775",513.039329456692,-0.262046520149152,0.0740013944600636,-3.5411024624755,0.000398458808507672,0.000991994917263889
"ENSRNOG00000013331",1512.34230583215,-0.206643220869693,0.0453096375499044,-4.56069022053188,5.0985751303123e-06,1.67976594343171e-05
"ENSRNOG00000014485",924.314972493535,-0.247007300225321,0.0519536043835407,-4.75438236011156,1.99054004515843e-06,6.90090402946218e-06
"ENSRNOG00000014721",199.692277133062,-0.674148669471064,0.111155712793334,-6.06490348115955,1.32032918182783e-09,6.41507765518521e-09
"ENSRNOG00000039776",1075.91162763327,-0.0891412867458507,0.048258096745644,-1.84717783661655,0.0647213704401411,0.101087018731857
"ENSRNOG00000015465",150.576192826786,0.447409763810587,0.115156717818244,3.88522504190115,0.000102235142257306,0.000280196274972209
"ENSRNOG00000015676",632.447756028428,-0.22560645602865,0.0660817905727933,-3.41404877309022,0.000640051167602216,0.00154005713308976
"ENSRNOG00000015810",420.964786819682,-0.0115649714950072,0.0953664708838662,-0.121268737196856,0.903478181337428,0.926272355637225
"ENSRNOG00000016103",483.797393704802,-0.520647759931821,0.0847687111413831,-6.14198037131234,8.14989308363126e-10,4.04343245470384e-09
"ENSRNOG00000016372",651.207718555049,0.697624999367474,0.0756241006885237,9.22490308004869,2.83817457144422e-20,2.84577315748933e-19
"ENSRNOG00000016923",1770.56487969005,0.074503875674393,0.0677229761918268,1.10012701543652,0.27127678458006,0.350072863096097
"ENSRNOG00000017930",584.087952703765,-0.0696579029645662,0.0616732852200894,-1.12946639239312,0.258701139097808,0.335846138699487
"ENSRNOG00000047971",134.75733734306,-0.0908507593812035,0.140093190047564,-0.648502324419609,0.516660107919377,0.598208482239205
"ENSRNOG00000049394",448.43132431936,0.0292855149994909,0.105885185954498,0.276578019252626,0.782104144618501,0.829371966522539
"ENSRNOG00000012742",212.193144409483,0.853708647811273,0.100828949266067,8.46690017128422,2.52009902514438e-17,2.15163352997077e-16
"ENSRNOG00000023053",1400.99848786003,0.120980091045817,0.0530534149668113,2.28034502814755,0.022587233191334,0.0397600724507514
"ENSRNOG00000017095",319.350929156188,-0.0269784776242567,0.0950084522980726,-0.283958710743086,0.776442022753444,0.825072574039412
"ENSRNOG00000017150",461.639729413474,-0.23401512055744,0.0768503501150877,-3.04507552935008,0.00232621883233072,0.00504056518523954
"ENSRNOG00000017254",1977.95294845317,-0.0391300171410723,0.0416146836169915,-0.94029351517394,0.347067025013894,0.430709991547333
"ENSRNOG00000017601",83.3465275654932,-0.0192311918177402,0.139805442365961,-0.137556818191668,0.890590685094551,0.916245832901863
"ENSRNOG00000017613",952.409994993234,0.0645278130143179,0.0621951229618498,1.03750599631259,0.299500102627299,0.379704750421453
"ENSRNOG00000017678",762.314481288757,-0.454769940844113,0.0830331158933706,-5.47697067550878,4.32668885673029e-08,1.80261357449524e-07
"ENSRNOG00000032150",111.379578262547,0.645373391184861,0.159677804833765,4.04172259166975,5.30599810578052e-05,0.000151642391338398
"ENSRNOG00000027422",370.38908790836,-1.78442934661367e-05,0.096848672721341,-0.000184249230936591,0.999852990384128,0.999852990384128
"ENSRNOG00000017826",544.084178868601,0.102403540639593,0.0741970221172513,1.38015701597523,0.1675383053868,0.231046198071747
"ENSRNOG00000042308",94.7334926492716,0.647245002156045,0.13019488294989,4.97135515230009,6.64865279431202e-07,2.42894393936955e-06
"ENSRNOG00000051377",167.327878721031,0.54460180687136,0.107475566299718,5.06721504823358,4.03678146444334e-07,1.51922000958151e-06
"ENSRNOG00000017963",124.511981540385,-0.345420454034856,0.118300695907258,-2.91985141241813,0.00350198315029745,0.00735257280510178
"ENSRNOG00000049259",270.874943805921,-0.119582314951722,0.0909933866871833,-1.31418688000724,0.188783322565835,0.256437328648871
"ENSRNOG00000016462",215.034631787497,-0.258528234222534,0.0917676038955413,-2.81720589018338,0.0048443460043744,0.00987904379435115
"ENSRNOG00000056694",27.9635581031293,0.675702812695517,0.315735414710443,2.14009192891838,0.0323473382296113,0.0547967073163476
"ENSRNOG00000047145",333.900747740885,0.435611076442633,0.0901648961599071,4.83127131505901,1.35663981696518e-06,4.78466733104771e-06
"ENSRNOG00000046353",15.3946633378808,0.826639049834368,0.349817832868488,2.36305577407524,0.0181249416051068,0.032612304965917
"ENSRNOG00000057057",13.9401651731754,0.79932797658867,0.346023262955291,2.31004115088051,0.0208858759904583,0.0370855437723963
"ENSRNOG00000053328",10.3616931784634,0.61203829914415,0.394718816293174,1.55056783178425,0.121005286120887,0.174445510796622
"ENSRNOG00000016368",48.8151889392139,0.443218804236602,0.191853801615817,2.31019036632977,0.0208776171642492,0.0370756300198643
"ENSRNOG00000019582",717.402341440555,0.334604798857895,0.0600314334139761,5.57382657432922,2.4920382509924e-08,1.06220160086133e-07
"ENSRNOG00000019549",2627.78601953774,0.420482373439434,0.0772308400768912,5.44448788878641,5.19546386550931e-08,2.15549529294499e-07
"ENSRNOG00000019544",254.716134798103,0.673115271414705,0.0809378665889489,8.31644445032371,9.06414461425782e-17,7.48521167579086e-16
"ENSRNOG00000019501",291.692342041348,0.10855194188012,0.0855530688837625,1.26882580948213,0.204503197742592,0.274699574555942
"ENSRNOG00000019489",430.579826612076,-0.264223919082162,0.0666576739997284,-3.96389347583954,7.37371661609541e-05,0.000206294349180767
"ENSRNOG00000018960",3436.62178483072,-0.942813728181123,0.0613773777146789,-15.3609320450919,2.99241416906258e-53,9.94385686827342e-52
"ENSRNOG00000024077",797.929481652803,0.19537960980159,0.078423014207303,2.49135552588076,0.0127256710031416,0.02378788926083
"ENSRNOG00000018773",242.900217653423,-0.532155184551675,0.0824677278019902,-6.45289010301594,1.09736939355005e-10,5.92605131972838e-10
"ENSRNOG00000018690",158.362757879598,-1.93859429925563,0.119329654101417,-16.2457045053365,2.39573341976584e-59,9.40444135912045e-58
"ENSRNOG00000018052",1066.13877078788,-0.00679430468035295,0.0630966024489008,-0.107680990998768,0.914248748809864,0.933998419428935
"ENSRNOG00000004144",119.806207149127,-0.0369208842045965,0.124374903737834,-0.296851560041573,0.766579839456475,0.816298842338306
"ENSRNOG00000016919",1644.04669030827,0.174443468464774,0.0593852784026339,2.93748675020165,0.00330884310776108,0.0069798506537137
"ENSRNOG00000016728",422.726939898955,-0.79932340368829,0.0911001376339622,-8.7741185079209,1.7224776278328e-18,1.57927281600115e-17
"ENSRNOG00000056223",216.260370462728,-0.48401060118798,0.087552917984693,-5.52820639596044,3.23521303134216e-08,1.36179668819284e-07
"ENSRNOG00000017030",1261.02483818562,0.13227586350376,0.0748640395267607,1.76688119342634,0.0772481272293813,0.118187843548364
"ENSRNOG00000016973",185.851400377056,-0.226155491215514,0.128073537350949,-1.76582528985514,0.0774251642742395,0.11840641224458
"ENSRNOG00000029049",83.0663770831228,-0.296828583252721,0.136911929282604,-2.16802571410726,0.0301567301331785,0.0515330878598415
"ENSRNOG00000046874",801.303533343302,-0.542553636490861,0.0542287932188942,-10.0048996904808,1.45038602839097e-23,1.76919007001881e-22
"ENSRNOG00000017114",505.801871403636,0.0948660963507761,0.073034140427344,1.29892808754491,0.193968609448633,0.262482716907197
"ENSRNOG00000017889",53.679406657038,-0.11168745209789,0.202543924002876,-0.551423364821862,0.581343487504423,0.65873552263871
"ENSRNOG00000018007",379.110601826144,0.0513652944510893,0.102113040024558,0.50302384924331,0.614947504521874,0.68887045837992
"ENSRNOG00000018012",2126.75081853286,1.04275625020281,0.0781477889415751,13.3433877570407,1.29440770815967e-40,2.95983623959877e-39
"ENSRNOG00000018158",582.54655381756,0.121081024351286,0.0713031732191308,1.69811550993918,0.0894859628111656,0.134461828960564
"ENSRNOG00000018207",554.221987977393,-0.230860816740011,0.0679558039583293,-3.39722000613187,0.000680742126524125,0.00162835208825217
"ENSRNOG00000018524",643.401723152399,-1.0390965706463,0.0762901174496895,-13.6203299376429,3.03194873007119e-42,7.31946229139311e-41
"ENSRNOG00000018762",26.8619442724792,-0.0959229791977224,0.252013297799968,-0.380626657541936,0.703480297808043,0.764319153734205
"ENSRNOG00000018935",231.338759012402,0.412948675911311,0.0956330085266201,4.31805589172031,1.57409574110377e-05,4.84178572352386e-05
"ENSRNOG00000019048",656.0840466769,-0.321576780122697,0.0621783635659273,-5.17184373599237,2.31795394583867e-07,8.9720357060018e-07
"ENSRNOG00000019091",1161.57694794167,-0.102680332009336,0.0591034744078065,-1.7372977314473,0.0823346317800875,0.125031341652238
"ENSRNOG00000019189",837.68969433732,-0.966489947717554,0.0726887548623714,-13.2962787648172,2.43278115851386e-40,5.52640139566008e-39
"ENSRNOG00000013975",235.098494257286,-0.391978709716414,0.0862220680722272,-4.54615295689798,5.46353380912071e-06,1.79190977498191e-05
"ENSRNOG00000014160",4776.2949597666,-0.18920027742429,0.0527349309464327,-3.58776002980789,0.000333531041370294,0.000840163541223081
"ENSRNOG00000014582",762.489832327828,-0.103427233021584,0.0574377437874906,-1.80068411816883,0.0717526822416516,0.110832339518734
"ENSRNOG00000023140",12.8375641160324,0.546902278627921,0.348526016075152,1.56918638323399,0.116604516119197,0.168997885144202
"ENSRNOG00000014997",2390.97056306023,-1.51537306495402,0.0650241567181852,-23.3047707411516,3.96600473935265e-120,4.65736675196692e-118
"ENSRNOG00000017412",379.427904166383,0.555598719467113,0.0987188977163141,5.62808876841112,1.8221731496044e-08,7.88565063524925e-08
"ENSRNOG00000017419",769.282042932956,0.875047369581613,0.0621511293151666,14.0793478609902,5.08771139767034e-45,1.33523516737723e-43
"ENSRNOG00000017731",361.486455949662,-0.541807855563236,0.0900572027511777,-6.01626343048003,1.78489025513213e-09,8.55820908836191e-09
"ENSRNOG00000048297",4932.16952555024,0.229693274131776,0.0753864110178136,3.04687902011279,0.00231230754750677,0.00501198900137672
"ENSRNOG00000024140",451.670069191897,-0.126264783899928,0.0963517118053335,-1.31045709032165,0.190041251187454,0.257926441835262
"ENSRNOG00000012415",790.440404341116,-0.441728635507158,0.0594994252071986,-7.42408240027359,1.13564446735176e-13,7.69893609789305e-13
"ENSRNOG00000055093",199.347285136102,-0.537402936615324,0.0969978914775543,-5.54035689259989,3.01855829159821e-08,1.27602691417561e-07
"ENSRNOG00000013190",832.648765914154,0.0773982774120081,0.0640307095576034,1.20876807311309,0.226751960631831,0.30013391140274
"ENSRNOG00000023753",645.14240574875,1.00181699290898,0.0721414407752854,13.8868448168308,7.6115080486199e-44,1.92117790582379e-42
"ENSRNOG00000054056",9.51499958269285,2.74227946420947,0.544707141318396,5.03441070659019,4.79321035690505e-07,1.78547085794713e-06
"ENSRNOG00000010529",548.20941497838,-1.37487495606959,0.136220033575354,-10.0930452003525,5.93007640302714e-24,7.4029791636709e-23
"ENSRNOG00000015609",42.3968048156683,0.441975258975581,0.183396583604038,2.40994270607475,0.0159550258560418,0.0290638613497004
"ENSRNOG00000015597",492.511088761314,-0.776290966618991,0.0601031117673876,-12.9159862741119,3.65727585957863e-38,7.79674947479709e-37
"ENSRNOG00000061312",2388.26537503916,0.0848241007754639,0.0536934284429532,1.57978552003967,0.114155992768613,0.166109376435438
"ENSRNOG00000015230",200.053386792083,0.461292850838513,0.108841478292779,4.23820824628689,2.2531073318376e-05,6.79142700340779e-05
"ENSRNOG00000058790",747.013869605939,-0.21099432441846,0.0646063849862182,-3.26584322065797,0.00109138655892575,0.0025113489782521
"ENSRNOG00000001488",2850.10918806712,-0.38579723864974,0.0508838169721021,-7.58192410882344,3.40467424508707e-14,2.39850386447237e-13
"ENSRNOG00000001489",419.663436131958,-0.0960159259163623,0.085238376861735,-1.12644010188169,0.259979280640689,0.337221088817563
"ENSRNOG00000001490",289.286964373023,-0.242066184563456,0.077143984365591,-3.13784913437044,0.00170192450880255,0.00378095793308393
"ENSRNOG00000014434",1730.3005776423,0.281283559050077,0.0706000537536517,3.98418335532114,6.77125774922753e-05,0.000190826354750958
"ENSRNOG00000048190",403.618602067442,0.271364265832117,0.0858202481406979,3.16200747156113,0.00156685544072473,0.00350588016181536
"ENSRNOG00000057242",8.93343977797909,1.33220287418306,0.521219558055585,2.555934161705,0.0105903154484594,0.0201399360104047
"ENSRNOG00000012692",836.939997654053,0.299392266590237,0.0624968293657036,4.79051928919989,1.6635022978204e-06,5.8136573369224e-06
"ENSRNOG00000047387",638.074883688274,-0.647187645723471,0.111183011294608,-5.8209220832181,5.85238495903606e-09,2.66852577747162e-08
"ENSRNOG00000039076",147.207821676508,0.559211589324651,0.168385088206829,3.32102797985155,0.000896865456937852,0.00209540796438844
"ENSRNOG00000011234",118.168743570069,0.428488439937624,0.152472290490829,2.8102708928833,0.00494998172569045,0.0100811135762629
"ENSRNOG00000011282",2595.23023536521,-0.169392237843755,0.0599108439565546,-2.8274053018948,0.0046926892576227,0.00960227333769608
"ENSRNOG00000059492",673.160574746126,-0.185966384900305,0.0636573914388213,-2.9213635792637,0.00348502863494786,0.00732030344012013
"ENSRNOG00000052406",204.981992783985,-0.222031424492302,0.106919576992402,-2.07662086530777,0.0378365655684832,0.0630776334314812
"ENSRNOG00000051578",87.9500344704975,-0.710249471316473,0.150940767983468,-4.70548467988626,2.53263525020447e-06,8.65895057046222e-06
"ENSRNOG00000042347",87.5735289984227,-0.295102220343329,0.139249167641902,-2.11923866649044,0.0340703020715933,0.0573578150657354
"ENSRNOG00000042826",152.280537110748,-0.446516543054395,0.121595424541055,-3.6721492172893,0.000240519169223285,0.000620646951196845
